696.3	138.25
696.676	144.25
697.054	157.25
697.432	153.75
697.81	155.75
698.186	151.75
698.564	150.25
698.941	157.25
699.319	146.75
699.695	149.75
700.073	143.25
700.45	159.25
700.828	150.25
701.204	152.75
701.581	156.25
701.959	151.75
702.337	156.75
702.712	150.25
703.09	147.75
703.468	159.25
703.845	146.75
704.221	159.25
704.598	148.25
704.976	164.25
705.351	148.75
705.729	148.75
706.106	159.75
706.484	159.75
706.859	147.75
707.237	161.75
707.614	160.25
707.99	180.25
708.367	184.75
708.744	181.75
709.122	195.25
709.497	188.75
709.874	194.75
710.252	178.75
710.627	175.75
711.004	157.25
711.381	146.75
711.757	149.75
712.134	136.75
712.511	149.75
712.886	133.75
713.264	149.25
713.641	151.75
714.018	157.75
714.393	162.75
714.77	156.75
715.147	154.75
715.522	147.75
715.899	157.75
716.277	152.75
716.652	148.75
717.029	164.25
717.404	147.75
717.781	147.25
718.158	151.75
718.533	155.25
718.91	157.75
719.286	144.75
719.661	154.25
720.038	159.25
720.415	158.75
720.79	162.25
721.167	157.75
721.544	163.25
721.919	152.25
722.295	153.75
722.67	153.75
723.047	154.75
723.424	143.75
723.799	163.25
724.175	157.75
724.552	161.25
724.927	143.75
725.303	149.25
725.678	158.25
726.055	159.75
726.431	154.75
726.806	161.75
727.183	151.75
727.557	156.25
727.934	159.75
728.31	158.75
728.685	162.75
729.061	159.25
729.436	158.25
729.812	166.75
730.187	166.25
730.563	152.75
730.94	164.25
731.314	151.75
731.691	158.75
732.065	152.75
732.442	159.25
732.818	167.75
733.192	153.75
733.569	155.25
733.943	148.75
734.319	173.25
734.694	157.75
735.07	163.75
735.444	164.75
735.82	160.25
736.197	157.75
736.571	148.75
736.947	160.75
737.321	168.25
737.697	159.75
738.072	155.25
738.448	168.75
738.822	155.75
739.198	175.75
739.572	168.25
739.948	164.25
740.322	155.75
740.698	159.25
741.072	158.25
741.448	148.75
741.824	159.75
742.198	169.75
742.574	160.75
742.948	172.75
743.324	177.25
743.698	186.25
744.074	175.25
744.448	177.75
744.824	180.75
745.198	176.75
745.573	176.75
745.947	177.25
746.323	175.75
746.697	171.25
747.073	163.75
747.446	173.75
747.822	168.25
748.196	175.75
748.57	161.25
748.945	181.75
749.319	168.25
749.695	175.25
750.068	176.75
750.444	179.75
750.818	174.75
751.193	178.75
751.567	201.75
751.943	203.25
752.316	217.75
752.692	241.25
753.065	263.25
753.441	275.75
753.814	307.25
754.188	332.75
754.563	385.75
754.937	417.25
755.312	452.75
755.685	475.75
756.061	564.75
756.434	711.75
756.808	855.75
757.183	953.75
757.556	895.75
757.932	642.75
758.305	371.75
758.68	244.75
759.054	222.25
759.427	205.25
759.802	183.75
760.175	183.25
760.551	184.75
760.924	172.75
761.299	176.75
761.672	173.75
762.045	183.75
762.421	172.25
762.794	159.75
763.169	172.25
763.542	182.25
763.915	188.75
764.29	169.75
764.663	162.75
765.036	167.25
765.411	170.75
765.784	164.75
766.159	164.75
766.532	184.75
766.905	176.75
767.28	172.25
767.653	174.75
768.028	173.75
768.401	177.25
768.774	166.75
769.149	174.75
769.521	165.75
769.894	174.25
770.269	181.25
770.642	163.75
771.015	170.75
771.39	167.75
771.762	171.75
772.135	182.75
772.51	170.75
772.883	177.75
773.255	164.75
773.63	165.75
774.003	178.25
774.375	174.25
774.75	181.75
775.122	170.75
775.495	170.75
775.87	174.75
776.242	164.75
776.615	171.25
776.989	179.75
777.362	168.75
777.734	189.75
778.109	174.75
778.481	185.75
778.854	157.75
779.228	181.75
779.601	173.25
779.973	157.75
780.346	172.25
780.72	170.75
781.092	181.75
781.465	181.25
781.839	178.25
782.211	177.75
782.584	178.75
782.958	174.25
783.33	181.75
783.703	182.75
784.075	181.75
784.449	175.25
784.821	157.75
785.194	183.75
785.566	182.75
785.94	177.75
786.312	183.75
786.684	188.75
787.058	175.75
787.43	172.25
787.803	176.25
788.175	186.25
788.549	176.75
788.921	179.75
789.293	176.75
789.665	168.75
790.039	182.25
790.411	177.75
790.783	169.75
791.155	180.25
791.527	182.75
791.901	177.25
792.273	181.75
792.644	184.25
793.016	184.75
793.39	188.75
793.762	191.25
794.134	182.75
794.506	185.25
794.878	184.25
795.251	183.75
795.623	189.25
795.995	180.75
796.367	178.75
796.74	182.25
797.112	197.25
797.484	184.25
797.855	180.75
798.227	202.75
798.601	215.25
798.972	200.75
799.344	193.75
799.716	187.75
800.087	183.75
800.459	168.75
800.832	189.25
801.204	188.75
801.576	208.75
801.947	183.75
802.319	199.25
802.692	196.75
803.063	179.25
803.435	187.75
803.806	178.75
804.178	198.25
804.549	179.75
804.921	178.75
805.294	189.75
805.665	199.75
806.037	189.75
806.408	187.25
806.779	185.75
807.151	179.75
807.524	202.75
807.895	174.75
808.266	187.75
808.638	186.25
809.009	182.75
809.38	168.75
809.751	179.75
810.123	175.75
810.496	168.75
810.867	182.75
811.238	170.75
811.609	180.75
811.98	188.75
812.351	191.25
812.722	172.75
813.093	177.75
813.464	176.25
813.838	175.25
814.208	179.75
814.58	185.75
814.951	174.75
815.321	197.25
815.692	180.75
816.063	181.75
816.434	172.75
